Edep_bin_keV,PE_count,PE_mean,PE_std,SignalPE_count,SignalPE_mean,SignalPE_std,PE_resolution,SignalPE_resolution
467.0,61,272.327868852459,19.525813095724857,61,206.04918032786884,14.085957817992828,0.07169965078492754,0.06836211527548433
469.0,64,276.765625,21.542679814067437,64,207.5625,14.250452513004518,0.07783726687180692,0.06865620000243068
471.0,122,280.1639344262295,20.05049850196954,122,211.44262295081967,13.262791536635959,0.0715670221544846,0.06272525071598647
473.0,91,281.1098901098901,23.503877008532758,91,212.85714285714286,15.400267983650611,0.08361099283751539,0.07235025227218408
475.0,66,280.8030303030303,24.184686634295414,66,211.06060606060606,14.96033605944917,0.08612687195076335,0.07088170710148207
477.0,58,283.2586206896552,25.56969172489632,58,212.51724137931035,15.142876710305774,0.09026977418248137,0.07125481496006286
479.0,189,282.42857142857144,22.692707343227013,189,212.73015873015873,15.399163782083649,0.0803484832587704,0.0723882493860073
481.0,154,281.64935064935065,23.287218426837672,154,211.96753246753246,15.070387719907899,0.08268159814019924,0.07109762303911456
483.0,64,286.125,20.519058117558558,64,215.421875,14.777508314466512,0.07171361508976341,0.06859799319111168
485.0,61,285.08196721311475,20.978794914521984,61,215.45901639344262,15.5408856145028,0.07358864231085917,0.07212919595866019
487.0,68,283.9852941176471,20.05774696582445,68,213.83823529411765,12.810455494386645,0.07062952688499106,0.05990722602422748
489.0,56,282.64285714285717,22.382971263829177,56,213.03571428571428,14.77216582349667,0.0791917103092263,0.06934126455287623
491.0,65,287.75384615384615,20.94265292503463,65,217.4923076923077,13.219449540500777,0.07277974979294541,0.06078122799268236
493.0,74,288.7567567567568,19.39270503347495,74,217.77027027027026,12.550770644130578,0.0671593117033483,0.05763307649181898
495.0,54,292.9074074074074,20.79483654934335,54,219.22222222222223,12.548271574079646,0.07099457379177727,0.05723996156447887
497.0,53,293.8490566037736,21.451552056467836,53,222.0188679245283,14.971113937844201,0.0730019429172207,0.0674317191047627
499.0,47,297.4255319148936,20.787480221278532,47,224.87234042553192,13.880886172181855,0.069891377809578,0.06172785032572118
501.0,56,294.85714285714283,22.81182195220759,56,220.46428571428572,14.180606841373553,0.07736567522551024,0.06432156027190336
503.0,65,295.87692307692305,23.030894802083036,65,224.06153846153848,13.56797346128573,0.07783944270670744,0.06055467419552131
505.0,57,299.96491228070175,24.19191490699254,57,225.89473684210526,16.481249313913327,0.0806491490056483,0.07295986415758463
507.0,61,292.8196721311475,23.377701766655978,61,222.21311475409837,13.547588658870087,0.07983651370316956,0.060966647598013665
509.0,49,298.55102040816325,24.533192841952065,49,224.71428571428572,16.520189667999166,0.08217420529466479,0.07351641937444002
511.0,64,300.171875,23.69016585702459,64,226.734375,15.509589647432524,0.07892200379207609,0.06840422696131773
513.0,71,296.88732394366195,20.432851207080823,71,225.98591549295776,13.006034816572631,0.06882358915046911,0.057552413336033455
515.0,79,302.1898734177215,24.624396881520635,79,228.0253164556962,18.378481483227628,0.0814865058283471,0.08059842551210072
517.0,53,307.811320754717,23.142581967990044,53,232.1509433962264,15.614830507731934,0.07518431067202846,0.06726154233662163
519.0,54,302.9259259259259,23.38347412883792,54,230.12962962962962,15.870996801804196,0.0771920529989759,0.06896546449645342
521.0,60,302.68333333333334,21.61566574616007,60,229.7,13.25537946441982,0.07141346538018854,0.05770735509107453
523.0,69,311.17391304347825,21.807956266503727,69,233.6231884057971,14.663982936669095,0.07008285512499451,0.06276766889765308
525.0,66,310.6666666666667,25.43064978953447,66,232.5151515151515,15.63058385074439,0.08185831477317962,0.0672239368010641
527.0,68,312.80882352941177,22.73156616002944,68,236.05882352941177,15.431971419065068,0.07266919744638249,0.06537341493249593
529.0,70,313.9428571428571,21.566806025770465,70,235.9,13.419810145744467,0.0686965972790286,0.05688770727318553
531.0,70,311.8,21.891431716740136,70,235.77142857142857,16.298992081019705,0.07020985156106523,0.06913048022730121
533.0,75,312.8933333333333,22.43463377888734,75,235.44,15.467699561658467,0.07170058096120299,0.06569699100262685
535.0,74,313.4594594594595,20.912858461216686,74,236.93243243243242,14.167617988980133,0.06671630997284164,0.059796026417870865
537.0,11115,316.2451641925326,23.25630583269674,11115,238.78713450292398,15.43667764632974,0.07353885044243115,0.06464618656471509
539.0,9671,315.3201323544618,23.18958523818812,9671,238.05707786164822,15.42883215734227,0.0735429896753942,0.06481148259036035
541.0,62,324.61290322580646,27.319214902857563,62,242.16129032258064,17.241955642366886,0.08415936221689202,0.07120029637849654
543.0,69,319.6376811594203,20.63689657933715,69,240.17391304347825,11.527405352844937,0.06456340349010489,0.047996075871729466
545.0,66,320.1212121212121,22.24583981955703,66,242.77272727272728,15.406088161748007,0.06949192673659428,0.06345889151066395
547.0,65,320.7230769230769,24.43071049692611,65,242.73846153846154,16.774494145760514,0.0761738467069697,0.06910521735799426
549.0,66,323.5,25.029982021567662,66,246.21212121212122,15.384822842424091,0.07737243283328489,0.06248604969846092
551.0,68,327.1470588235294,24.856762619793965,68,246.64705882352942,16.628302348152165,0.07598039459435359,0.06741739564001593
553.0,42,321.95238095238096,26.641204452513104,42,242.04761904761904,16.714171555245112,0.08274889713101245,0.06905323680113071
555.0,25,327.48,20.662203819212184,25,245.72,15.6698223772107,0.06309455178701656,0.06377104988283697
557.0,40,328.375,26.11875001917402,40,247.375,14.990060809647275,0.07953939861187367,0.060596506557442247
559.0,28,327.5357142857143,26.85555621227942,28,248.53571428571428,17.16042420018103,0.08199275694513398,0.06904610972913765
561.0,32,323.78125,27.038484371295198,32,247.4375,16.447251952049424,0.08350849337722675,0.06647032867713837
563.0,23,333.5217391304348,23.20240889770125,23,250.8695652173913,16.676887511616155,0.06956790570292383,0.06647632803590495
565.0,27,339.3333333333333,16.856863473192337,27,255.66666666666666,12.057554287027502,0.04967641495046858,0.04716122928433182
567.0,33,330.6666666666667,26.348228909485865,33,249.72727272727272,14.8687439097775,0.07968214387949354,0.05953992828815162
569.0,30,331.3666666666667,25.01790163660516,30,250.03333333333333,17.497750265900358,0.07549914989419121,0.06998167017424486
571.0,36,343.25,21.38674489357503,36,257.1388888888889,13.564981760353758,0.062306612945593684,0.052753520943365585
573.0,32,342.0625,29.098206906290464,32,255.6875,18.07410819644428,0.08506693047700482,0.07068827453999228
575.0,29,346.62068965517244,26.6047978931613,29,256.82758620689657,16.006848903599366,0.07675478898743311,0.06232527097266133
577.0,52,338.36538461538464,24.999630464840514,52,254.6153846153846,15.238179406145484,0.07388353419560709,0.05984783452564692
579.0,89,340.8314606741573,22.066653139901636,89,256.561797752809,14.868327423342606,0.06474359232053951,0.057952226534005946
581.0,46,346.45652173913044,20.870720076742423,46,260.32608695652175,15.298590127962186,0.06024051725733522,0.05876702679634743
583.0,25,348.2,29.12616235162698,25,261.52,16.820424092949224,0.0836477953808931,0.06431792632666422
585.0,37,346.02702702702703,22.91710482791607,37,260.2972972972973,13.914151199537955,0.0662292336665543,0.053454843150545564
587.0,172,346.30232558139534,23.850690412575783,172,261.55232558139534,15.697530082799473,0.06887245233636148,0.06001678649924443
589.0,96,340.4270833333333,26.701762130563473,96,258.1770833333333,16.824164821167937,0.07843606880248749,0.0651652137515482
591.0,34,350.2647058823529,26.019001009785843,34,265.29411764705884,14.76590957447246,0.07428382184337212,0.055658639194242084
593.0,31,342.2258064516129,22.93136088041782,31,260.0,17.557524502806956,0.0670065215659301,0.06752894039541137
595.0,29,353.1034482758621,24.49102580186437,29,268.1034482758621,14.563518088473693,0.0693593504154362,0.054320517629033706
597.0,33,344.75757575757575,24.47451519314313,33,260.6363636363636,16.39896753956286,0.07099050728432128,0.0629189546338303
599.0,26,349.6923076923077,21.227848182553466,26,265.8076923076923,17.48603838671122,0.060704361278749466,0.0657845460938347
601.0,34,360.02941176470586,24.97936760016353,34,269.02941176470586,16.690562192753138,0.06938146380243118,0.062039916317219494
603.0,35,353.45714285714286,27.389717754213198,35,268.62857142857143,17.089876112664438,0.07749091596455113,0.06361898148726391
605.0,42,359.3809523809524,24.94085919946291,42,273.2857142857143,16.591631323204986,0.0693995022113053,0.06071166715234443
607.0,27,354.0,20.480760202237086,27,268.3703703703704,12.026087502873931,0.05785525480857934,0.044811532235384505
609.0,24,363.25,19.368845446051846,24,274.9166666666667,13.554773478666878,0.05332097851631616,0.049305026294029254
611.0,36,363.8333333333333,20.336455654106214,36,272.19444444444446,14.604929587436162,0.05589497660313206,0.05365623687597733
613.0,33,360.1515151515151,24.869812539654895,33,271.3333333333333,17.62396569069137,0.0690537495842332,0.06495319050623356
615.0,43,359.6744186046512,24.00964184321885,43,271.16279069767444,16.733101258907855,0.06675382123745058,0.06170869246423994
617.0,30,368.3,29.248224231389766,30,274.56666666666666,18.22972815227224,0.07941413041376531,0.06639454225666713
619.0,26,360.53846153846155,25.572220504650385,26,275.5769230769231,16.845588329109976,0.07092785717099531,0.061128443343595164
621.0,34,367.7352941176471,26.02016563375113,34,279.44117647058823,17.18736529683074,0.0707578686353306,0.06150620146218769
623.0,28,368.32142857142856,30.00376960443788,28,277.9642857142857,21.26461526653756,0.08146083088570355,0.07650124983464623
625.0,22,374.40909090909093,23.310858068636257,22,281.6363636363636,17.85802595218999,0.06226039547286605,0.06340809731248867
627.0,39,365.0,24.766275881783905,39,276.97435897435895,17.607545002800393,0.0678528106350244,0.0635710289862262
629.0,34,371.4117647058824,30.868359447389842,34,280.29411764705884,21.388937117492368,0.08311088226253203,0.07630890472137886
631.0,42,362.6666666666667,22.936462255827685,42,274.0952380952381,17.16463966472866,0.06324392166128957,0.06262290357180367
633.0,40,371.825,20.859588584088517,40,283.55,13.75229584562669,0.05610055425022125,0.04850042618806803
635.0,36,369.22222222222223,30.047686966944596,36,279.1111111111111,22.522087923734883,0.0813810360224199,0.08069219399427308
637.0,32,369.53125,18.21552753966757,32,280.40625,14.76451582068829,0.04929360518134141,0.05265401830625491
639.0,29,369.8965517241379,19.741806306824046,29,278.55172413793105,15.846554846167997,0.05337115529951499,0.0568890926638861
641.0,47,373.5531914893617,29.61624738480868,47,281.82978723404256,18.932740389320255,0.0792825441183578,0.06717792528295727
643.0,32,378.46875,29.772236877830956,32,285.4375,19.798888043067834,0.07866498060363228,0.0693633038513434
645.0,14123,379.02265807547974,25.3243940940012,14123,286.4149968137081,16.87888641651403,0.06681498732183452,0.05893157343116536
647.0,1830,377.3524590163934,24.44162284396877,1830,285.01803278688527,16.30300842198928,0.06477133581606512,0.05719991911592283
649.0,39,379.97435897435895,27.911973642230823,39,289.15384615384613,19.41179573777711,0.07345751886409355,0.06713310577044491
651.0,34,384.44117647058823,22.65845373909487,34,291.5,18.21629307332678,0.05893867547465577,0.0624915714350833
653.0,16,384.5625,17.576380931996972,16,288.8125,12.93171166809199,0.04570487484348311,0.04477545697673054
655.0,6,388.0,21.540659228538015,6,295.0,24.551985663078256,0.055517162960149524,0.08322707004433307
657.0,11,384.1818181818182,23.978399370342387,11,290.72727272727275,19.432400310259716,0.062414196184043126,0.06684065147368883
659.0,4,375.5,6.806859285554044,4,271.75,10.90489186863706,0.018127454821715162,0.04012839694070675
661.0,9,384.8888888888889,27.60183166224862,9,291.1111111111111,17.309278179956294,0.0717137658661194,0.05945935252656743
663.0,8,398.125,29.366830170886924,8,298.375,11.685613866142056,0.07376283873378191,0.03916418555891766
665.0,4,391.25,14.818344486930158,4,301.75,10.111874208078348,0.03787436290589178,0.03351076788095558
667.0,6,393.5,15.946786510140534,6,293.1666666666667,13.272779161376354,0.040525505743686234,0.04527383454704839
669.0,5,397.6,22.300224214119456,5,296.4,14.099645385611659,0.056087083033499636,0.04756965379761019
671.0,4,395.5,27.63451947595012,4,295.25,15.370426148939405,0.0698723627710496,0.05205902167295311
673.0,4,400.75,23.414738947936197,4,296.5,10.148891565092228,0.05842729618948521,0.03422897661076637
675.0,9,405.77777777777777,28.030241605174304,9,305.44444444444446,15.371329733558444,0.06907781337529265,0.050324469844316475
677.0,4,395.0,23.565511522844854,4,295.0,16.391054470858997,0.0596595228426452,0.05556289651138643
679.0,3,388.3333333333333,35.85154575933,3,298.0,16.3707055437449,0.09232157706265237,0.05493525350249967
681.0,2,390.5,20.506096654409877,2,293.0,22.627416997969522,0.052512411406939505,0.07722667917395741
683.0,7,395.85714285714283,31.908350899770074,7,300.57142857142856,17.19357576593791,0.08060572222966096,0.05720296119846264
685.0,21,400.04761904761904,25.920023515568406,21,301.5238095238095,18.084852909601018,0.06479234541446692,0.05997819189855044
687.0,49,399.53061224489795,27.079437187049272,49,304.3469387755102,19.50699769784355,0.06777812852660849,0.06409460787194622
689.0,7,411.14285714285717,38.43361623816912,7,308.7142857142857,18.68791307872806,0.09347995610395547,0.06053465596996595
691.0,4,389.5,23.043437243605826,4,298.75,19.602295783912652,0.05916158470758877,0.06561437919301306
693.0,4,393.25,27.861263431510064,4,301.5,17.01959654829298,0.07084873091293087,0.05644973979533327
695.0,149,405.4697986577181,28.184612690735253,149,306.758389261745,18.00549878723667,0.06951100373946127,0.058696027288998705
697.0,49,410.57142857142856,25.683976846794312,49,310.2448979591837,17.519668247721015,0.06255665898662498,0.05647044758178724
699.0,6,399.6666666666667,25.09714459189863,6,307.0,15.192103211866355,0.06279519080541775,0.04948567821454839
701.0,3,398.6666666666667,18.8767935130237,3,300.3333333333333,14.571661996262925,0.04734981650424005,0.04851829743483771
703.0,4,417.0,24.09702609590375,4,313.5,11.789826122551592,0.057786633323510195,0.03760710086938307
705.0,3,433.3333333333333,20.599352740640505,3,320.0,7.937253933193772,0.047536967863016553,0.024803918541230537
707.0,1,409.0,,1,297.0,,,
709.0,0,,,0,,,,
711.0,1,419.0,,1,329.0,,,
713.0,1,440.0,,1,338.0,,,
715.0,1,389.0,,1,307.0,,,
717.0,0,,,0,,,,
719.0,2,437.0,1.4142135623730951,2,316.0,4.242640687119285,0.0032361866415860302,0.013426078123795204
721.0,3,434.3333333333333,31.785741037976976,3,330.3333333333333,29.263173671584795,0.07318282664154331,0.0885868022348682
723.0,1,426.0,,1,317.0,,,
725.0,0,,,0,,,,
727.0,0,,,0,,,,
729.0,1,404.0,,1,318.0,,,
731.0,0,,,0,,,,
733.0,1,388.0,,1,303.0,,,
735.0,2,415.5,0.7071067811865476,2,316.0,1.4142135623730951,0.0017018213746968654,0.004475359374598403
737.0,2,419.5,6.363961030678928,2,317.5,10.606601717798213,0.01517034810650519,0.03340661958361642
739.0,1,469.0,,1,342.0,,,
741.0,2,429.5,0.7071067811865476,2,324.5,4.949747468305833,0.0016463487338452796,0.015253459070279916
743.0,1,439.0,,1,330.0,,,
745.0,1,455.0,,1,330.0,,,
747.0,2,456.0,49.49747468305833,2,355.0,32.526911934581186,0.10854709360319809,0.09162510404107377
749.0,0,,,0,,,,
751.0,8,447.25,28.87287407139887,8,331.875,16.348328879211383,0.0645564540444916,0.049260501330957086
753.0,12507,441.69497081634285,27.615861382712414,12507,333.69401135364194,18.45894381769265,0.06252247185806223,0.05531697660024904
755.0,166,445.27710843373495,28.36742188348183,166,336.5722891566265,18.77306783506958,0.06370734391279267,0.055777223615499104
757.0,0,,,0,,,,
759.0,0,,,0,,,,
761.0,0,,,0,,,,
763.0,0,,,0,,,,
765.0,1,426.0,,1,328.0,,,
767.0,2,445.0,21.213203435596427,2,340.5,13.435028842544403,0.04767012007999197,0.03945676605739913
769.0,1,433.0,,1,320.0,,,
771.0,0,,,0,,,,
773.0,0,,,0,,,,
775.0,0,,,0,,,,
777.0,1,460.0,,1,348.0,,,
779.0,2,461.5,0.7071067811865476,2,342.5,12.020815280171307,0.001532192375268792,0.03509727089101112
781.0,0,,,0,,,,
783.0,0,,,0,,,,
785.0,0,,,0,,,,
787.0,0,,,0,,,,
789.0,0,,,0,,,,
791.0,0,,,0,,,,
793.0,16,484.375,22.535527506583882,16,357.0625,14.662736215772723,0.046524960013592534,0.04106490100689018
795.0,52,465.4230769230769,31.86204709758727,52,352.1730769230769,23.595214830467803,0.06845824514810916,0.06699891722734265
797.0,4,458.25,19.972898304118676,4,357.5,19.773719933285197,0.043585157237574855,0.05531110470849006
799.0,1,464.0,,1,364.0,,,
801.0,11,483.8181818181818,26.6901411829094,11,363.90909090909093,16.634028648854397,0.05516564318151135,0.04570929681174078
803.0,112,469.8482142857143,27.1801496928004,112,357.0267857142857,19.50812250395572,0.05784878789870674,0.054640501173957544
805.0,14,474.2857142857143,21.77305523039737,14,361.57142857142856,13.52328069956107,0.04590704416047639,0.03740140849345219
807.0,4,466.5,36.38223009474085,4,353.75,29.364093720052047,0.07798977512270278,0.08300803878459942
809.0,1,456.0,,1,335.0,,,
811.0,0,,,0,,,,
813.0,0,,,0,,,,
815.0,0,,,0,,,,
817.0,0,,,0,,,,
819.0,0,,,0,,,,
821.0,2,497.0,9.899494936611665,2,374.0,4.242640687119285,0.019918500878494297,0.011343959056468676
823.0,0,,,0,,,,
825.0,0,,,0,,,,
827.0,0,,,0,,,,
829.0,0,,,0,,,,
831.0,0,,,0,,,,
833.0,0,,,0,,,,
835.0,0,,,0,,,,
837.0,0,,,0,,,,
839.0,0,,,0,,,,
841.0,1,514.0,,1,392.0,,,
843.0,0,,,0,,,,
845.0,0,,,0,,,,
847.0,0,,,0,,,,
849.0,0,,,0,,,,
851.0,1,492.0,,1,368.0,,,
853.0,1,539.0,,1,392.0,,,
855.0,0,,,0,,,,
857.0,1,505.0,,1,369.0,,,
859.0,281,509.0498220640569,27.977369840328333,281,384.55516014234877,20.024930445553697,0.05495998353734375,0.052072972933560877
861.0,10590,505.1677998111426,29.825815384689278,10590,381.8281397544854,20.05031261165799,0.05904140247228681,0.05251135399436588
863.0,11,489.1818181818182,24.157061832177277,11,372.0,15.013327412669048,0.04938258319159079,0.04035840702330389
